box,coatcolor,cohort,cued_age,epm1_age,ext01_age,lga01_age,oft1_age,pr_age,prime_age,room,sex,site,surgery_weight,tf1_age,labanimalid,rfid,lga_total_heroin_consumption,lga_escalation_of_heroin_intake_12h,lga_escalation_of_heroin_intake_1h,pr_breakpoints,prime_active,prime_extinction_before_priming_active,ext_burst,ext_day_6_active,ext_de_escalation,cued_active,epm_percent_open_1,epm_percent_open_2,epm_percent_closed_1,epm_percent_closed_2,oft_distance_1,oft_distance_2,oft_time_1,oft_time_2,tf_bl_1,tf_bl_2,tf_test_1,tf_test_2,fst_swim,fst_climb,fst_float,fst_dive,room_box,oft_distance_diff,oft_time_diff,epm_percent_closed_diff,epm_percent_open_diff,tf_bl_diff,tf_test_diff
5,BLACKHOOD,C11italy,115,71,109,84,71,104,108,46.0,M,italy,288.0,71,IT413,933000320188537,10420.0,193.3333333333333,146.66666666666666,32.0,19.0,8.0,8.0,19.0,4.0,23.0,29.436666666666667,13.650000000000002,35.03,61.95333333333333,9677.873765,6026.739442,250.0,171.05,3.225,4.875,9.225,9.875,55.0,2.0,3.0,0.0,46_5,-3651.134323,-78.94999999999999,26.92333333333333,-15.786666666666664,1.65,0.6500000000000004
2,BROWNHOOD,C11italy,116,71,110,85,71,105,109,46.0,F,italy,190.0,71,IT404,933000320188511,10920.0,653.3333333333333,46.66666666666666,6.0,7.0,7.0,5.0,20.0,14.0,15.0,5.8933333333333335,36.696666666666665,37.693333333333335,45.47,21169.838145,12591.090515,479.8,278.8,3.3000000000000003,3.5500000000000003,5.375,6.375,47.0,13.0,0.0,0.0,46_2,-8578.747630000002,-201.0,7.776666666666664,30.80333333333333,0.25,1.0
6,BROWN,C16italy,100,55,94,69,55,89,93,46.0,F,italy,175.0,55,IT579,933000320525440,9960.0,320.0,180.00000000000003,4.0,11.0,8.0,4.0,5.0,4.0,19.0,26.52,18.08,56.513333333333335,51.26,11125.076386,12008.906224,301.65,319.65,1.2,2.95,9.55,9.775,38.0,2.0,20.0,0.0,46_6,883.8298379999997,18.0,-5.253333333333337,-8.440000000000001,1.7500000000000002,0.2249999999999996
1,BLACKHOOD,C09italy,108,64,102,76,64,97,101,48.0,M,italy,333.0,64,IT341,933000320188388,5540.0,0.0,20.0,6.0,3.0,1.0,1.0,3.0,3.0,3.0,4.08,0.0,71.65333333333334,59.056666666666665,13993.296478,2008.524232,423.1,62.35,5.825000000000001,4.75,9.8,4.475,43.0,12.0,5.0,0.0,48_1,-11984.772246,-360.75,-12.596666666666671,-4.08,-1.075000000000001,-5.325000000000001
3,BROWNHOOD,C16italy,95,51,89,64,51,84,88,48.0,M,italy,237.0,51,IT586,933000320525497,5340.0,-413.3333333333334,0.0,2.0,0.0,2.0,0.0,3.0,0.0,4.0,15.353333333333332,0.0,53.26,70.53333333333333,10555.760829,4034.929965,316.2,118.25,4.324999999999999,2.25,8.75,9.3,,,,,48_3,-6520.830864000001,-197.95,17.273333333333333,-15.353333333333332,-2.075,0.5500000000000007
6,BLACK,C16italy,93,51,87,62,51,82,86,48.0,F,italy,144.0,51,IT595,933000320697471,5460.0,53.33333333333326,-6.666666666666657,4.0,10.0,8.0,5.0,2.0,0.0,8.0,18.64666666666667,28.75,57.03666666666667,49.406666666666666,12248.517791,10218.658696,357.3,281.8,2.75,3.6,9.45,8.625,,,,,48_6,-2029.859095,-75.5,-7.630000000000003,10.103333333333332,0.8500000000000001,-0.8249999999999993
6,BLACKHOOD,C08italy,112,67,106,81,67,101,105,46.0,M,italy,269.0,67,IT294,933000320049072,3760.0,413.333333333333,153.333333333333,2.0,0.0,0.0,5.0,1.0,-9.0,3.0,9.576666666666666,0.0,59.8,89.79666666666667,7229.590768,3357.75858,100.8,37.7,2.2,5.174999999999999,6.65,8.7,58.0,8.0,1.0,0.0,46_6,-3871.832188,-63.1,29.99666666666667,-9.576666666666666,2.9749999999999988,2.049999999999999
1,BLACKHOOD,C11italy,116,71,110,85,71,105,109,46.0,M,italy,306.0,71,IT401,933000320188506,11920.0,940.0,-33.333333333333314,25.0,3.0,3.0,5.0,6.0,-8.0,1.0,40.406666666666666,19.706666666666667,26.56,41.93333333333333,5750.84543,7119.578009,180.85,206.2,1.2,1.225,2.075,2.35,45.0,4.0,11.0,0.0,46_1,1368.7325789999995,25.349999999999994,15.373333333333331,-20.7,0.0250000000000001,0.2749999999999999
3,ALBINO,C09italy,116,70,110,84,70,105,109,46.0,F,italy,184.0,70,IT328,933000320188074,15420.0,286.6666666666665,33.33333333333334,4.0,7.0,2.0,2.0,12.0,11.0,7.0,36.92333333333333,30.91333333333333,44.48,27.676666666666662,10765.275858,7347.397951,313.65,202.4,4.925,5.85,9.775,6.25,35.0,1.0,24.0,0.0,46_3,-3417.877907000001,-111.24999999999996,-16.803333333333335,-6.010000000000002,0.9249999999999998,-3.5250000000000004
5,ALBINO,C07italy,115,71,109,84,71,104,108,48.0,M,italy,292.0,71,IT269,933000320048281,5100.0,6.66666666666663,6.66666666666667,2.0,6.0,0.0,1.0,10.0,5.0,8.0,3.98333333333333,6.2,64.2233333333333,64.2233333333333,2234.126262,6889.463745,65.7,201.6,4.15,4.05,9.325,6.175,41.0,6.0,13.0,0.0,48_5,4655.337482999999,135.89999999999998,0.0,2.2166666666666703,-0.1000000000000005,-3.1499999999999995
1,BROWN,C12italy,116,70,110,85,70,105,109,46.0,F,italy,192.0,70,IT443,933000320188343,4920.0,-359.9999999999999,20.0,4.0,5.0,2.0,0.0,0.0,-2.0,3.0,39.60666666666667,12.726666666666668,47.36000000000001,39.553333333333335,7275.982387,6145.135796,204.8,158.2,2.675,1.725,9.65,7.524999999999999,41.0,2.0,17.0,0.0,46_1,-1130.8465910000004,-46.60000000000002,-7.806666666666672,-26.880000000000003,-0.9499999999999996,-2.1250000000000018
8,BLACKHOOD,C09italy,107,64,101,75,64,96,100,48.0,F,italy,182.0,64,IT359,933000320188226,6320.0,-760.0,-60.00000000000001,0.0,10.0,2.0,0.0,9.0,5.0,7.0,14.913333333333334,2.773333333333333,66.76666666666667,57.67,5464.550852,6697.288403,141.85,178.15,3.5249999999999995,3.8,10.0,5.9,44.0,5.0,11.0,0.0,48_8,1232.7375509999993,36.30000000000001,-9.096666666666664,-12.14,0.2750000000000003,-4.1
1,BROWN,C16italy,104,58,98,73,58,93,97,46.0,F,italy,183.0,58,IT563,933000320525336,100.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,21.58333333333333,16.23,48.97333333333333,42.66,7082.256148,16255.187322,207.2,423.0,1.825,2.425,9.625,9.65,45.0,8.0,7.0,0.0,46_1,9172.931174,215.8,-6.313333333333333,-5.353333333333328,0.5999999999999999,0.0250000000000003
8,BROWN,C08italy,112,67,106,81,67,101,105,46.0,F,italy,184.0,67,IT300,933000320049061,13860.0,80.0,206.666666666667,12.0,20.0,4.0,12.0,14.0,2.0,23.0,16.876666666666665,20.863333333333333,56.98333333333333,33.92,17296.73058,12724.758542,131.85,278.5,5.4,3.325,8.025,4.65,43.0,3.0,14.0,0.0,46_8,-4571.972038,146.65,-23.063333333333325,3.986666666666668,-2.075,-3.375
4,BLACK,C13italy,122,76,116,91,76,111,115,46.0,M,italy,307.0,76,IT486,933000320499956,4740.0,-46.66666666666663,20.0,4.0,8.0,0.0,4.0,9.0,-1.0,19.0,32.986666666666665,27.383333333333333,54.42333333333334,30.676666666666662,8111.090582,10684.816327,213.65,300.1,2.5500000000000003,3.1,9.7,7.225,53.0,1.0,6.0,0.0,46_4,2573.7257450000006,86.45000000000002,-23.74666666666668,-5.603333333333332,0.5499999999999998,-2.475
4,BLACKHOOD,C04italy,107,63,101,75,63,96,100,48.0,F,italy,163.0,63,IT151,933000320047551,6160.0,720.0,113.333333333333,15.0,11.0,4.0,3.0,14.0,-2.0,40.0,34.36,0.0,36.5666666666667,36.5666666666667,15802.106377,8957.282419,418.5,227.85,3.575,3.85,8.95,4.925,24.0,14.0,22.0,0.0,48_4,-6844.823958000001,-190.65,0.0,-34.36,0.2749999999999999,-4.025
3,BROWNHOOD,C12italy,108,64,102,77,64,97,101,48.0,F,italy,199.0,64,IT467,933000320500244,5900.0,-646.6666666666667,-153.33333333333331,6.0,11.0,2.0,5.0,2.0,-3.0,14.0,9.363333333333332,28.456666666666667,69.92333333333333,32.693333333333335,14907.014713,12176.498517,393.9,319.65,4.775,3.35,4.175,7.675000000000001,41.0,4.0,15.0,0.0,48_3,-2730.5161960000005,-74.25,-37.23,19.093333333333334,-1.4250000000000005,3.500000000000001
1,ALBINO,C08italy,108,64,102,77,64,97,101,48.0,F,italy,178.0,64,IT303,933000320187475,15900.0,-300.0,13.3333333333333,2.0,0.0,0.0,45.0,26.0,19.0,33.0,16.72,19.696666666666665,58.72666666666667,46.36000000000001,8717.749023,2346.981331,132.35,19.3,4.525,6.074999999999999,7.449999999999999,6.0,41.0,7.0,12.0,0.0,48_1,-6370.767692,-113.05,-12.36666666666666,2.9766666666666666,1.549999999999999,-1.4499999999999993
7,BROWNHOOD,C16italy,93,51,87,62,51,82,86,48.0,M,italy,229.0,51,IT594,933000320697474,2360.0,-140.00000000000003,33.33333333333334,2.0,3.0,0.0,2.0,2.0,0.0,9.0,7.1066666666666665,22.55333333333333,53.22,62.61333333333334,7465.181412,18823.061151,231.6,538.05,3.0,2.2,9.225,9.0,,,,,48_7,11357.879739000002,306.44999999999993,9.393333333333338,15.446666666666664,-0.7999999999999998,-0.2249999999999996
5,BLACK,C13italy,120,76,114,89,76,109,113,46.0,F,italy,199.0,76,IT495,933000320500335,4460.0,-206.66666666666669,13.333333333333329,4.0,1.0,2.0,7.0,8.0,1.0,15.0,41.02333333333333,32.82,35.406666666666666,35.75333333333333,10958.169,8142.98777,292.05,219.35,2.875,1.75,9.625,8.875,43.0,11.0,6.0,0.0,46_5,-2815.18123,-72.70000000000002,0.346666666666664,-8.203333333333333,-1.125,-0.75
3,BLACK,C05italy,107,64,101,75,64,96,100,48.0,M,italy,250.0,64,IT189,933000320187008,11460.0,606.666666666667,146.666666666667,12.0,26.0,20.0,20.0,13.0,-2.0,42.0,31.48,38.1833333333333,26.7433333333333,26.7433333333333,13380.021424,14310.196647,362.1,397.65,2.625,1.975,5.25,3.775,36.0,7.0,17.0,0.0,48_3,930.1752230000002,35.549999999999955,0.0,6.703333333333301,-0.6499999999999999,-1.475
8,ALBINO,C07italy,121,76,115,90,76,110,114,46.0,M,italy,345.0,76,IT260,933000320048169,2080.0,113.333333333333,20.0,2.0,20.0,3.0,2.0,1.0,-1.0,5.0,42.85,0.0,58.2133333333333,58.2133333333333,8537.711276,7712.774808,249.5,217.65,3.35,4.675,9.9,6.125,43.0,4.0,13.0,0.0,46_8,-824.9364679999999,-31.849999999999994,0.0,-42.85,1.3249999999999995,-3.775
6,BROWN,C08italy,107,65,101,76,65,96,100,48.0,F,italy,174.0,65,IT312,933000320048401,14020.0,733.333333333333,226.666666666667,6.0,60.0,12.0,6.0,8.0,5.0,37.0,20.39333333333333,31.08,48.45333333333334,36.48333333333333,13591.264893,12474.888735,252.75,103.7,2.275,3.375,10.0,7.025,34.0,18.0,8.0,0.0,48_6,-1116.3761579999991,-149.05,-11.970000000000011,10.686666666666667,1.1,-2.975
3,BLACKHOOD,C09italy,117,71,111,85,71,106,110,46.0,M,italy,311.0,71,IT325,933000320188067,4260.0,190.0,66.66666666666667,2.0,1.0,0.0,1.0,5.0,-1.0,3.0,29.48,0.0,32.763333333333335,0.0,1203.789522,1198.468596,31.05,29.6,3.8,4.525,8.9,5.625,44.0,2.0,14.0,0.0,46_3,-5.3209260000001,-1.4499999999999993,-32.763333333333335,-29.48,0.7250000000000005,-3.2750000000000004
8,BLACK,C03italy,119,74,113,87,74,108,112,46.0,M,italy,320.0,74,IT098,933000320047209,1720.0,-326.666666666667,-13.3333333333333,0.0,0.0,2.0,0.0,0.0,0.0,1.0,23.3,32.1966666666667,1.66666666666667,1.66666666666667,6192.051277,7098.292265,179.15,189.6,2.75,2.75,6.6,6.6,29.0,15.0,16.0,0.0,46_8,906.2409880000004,10.449999999999989,0.0,8.8966666666667,0.0,0.0
2,BLACK,C12italy,108,64,102,77,64,97,101,48.0,F,italy,188.0,64,IT464,933000320499780,5780.0,-246.6666666666668,6.666666666666686,4.0,5.0,2.0,3.0,7.0,4.0,9.0,28.07333333333333,7.05,36.59333333333333,45.486666666666665,6927.80886,7473.953604,202.35,209.8,2.9000000000000004,3.525,6.199999999999999,9.1,32.0,13.0,15.0,0.0,48_2,546.1447440000002,7.450000000000017,8.893333333333338,-21.02333333333333,0.6249999999999996,2.9000000000000004
3,BLACKHOOD,C12italy,116,70,110,85,70,105,109,46.0,F,italy,185.0,70,IT447,933000320188327,4040.0,-446.6666666666666,-86.66666666666666,4.0,1.0,4.0,0.0,1.0,0.0,7.0,33.64333333333333,19.57333333333333,21.063333333333333,57.86333333333334,8274.371485,10618.764539,232.25,305.85,1.825,2.425,9.2,9.525,50.0,2.0,8.0,0.0,46_3,2344.393054,73.60000000000002,36.8,-14.07,0.5999999999999999,0.325000000000001
5,BLACK,C03italy,116,72,110,84,72,105,109,48.0,M,italy,276.0,72,IT109,933000320047190,4500.0,-240.0,26.6666666666667,4.0,1.0,0.0,3.0,15.0,14.0,26.0,25.6433333333333,8.07333333333333,0.666666666666667,0.666666666666667,9807.017645,8203.710092,281.05,218.3,2.95,2.95,5.75,5.75,39.0,12.0,9.0,0.0,48_5,-1603.3075530000006,-62.75,0.0,-17.56999999999997,0.0,0.0
4,BROWNHOOD,C09italy,108,64,102,76,64,97,101,48.0,M,italy,229.0,64,IT346,933000320188396,6620.0,226.66666666666663,60.000000000000014,4.0,7.0,4.0,4.0,4.0,-3.0,17.0,5.833333333333333,24.98,65.02,54.57,6707.454338,8114.764977,211.65,204.25,2.95,2.45,9.8,5.65,44.0,9.0,7.0,0.0,48_4,1407.3106390000005,-7.400000000000006,-10.449999999999996,19.14666666666667,-0.5,-4.15
4,BLACK,C07italy,122,76,116,91,76,111,115,46.0,F,italy,203.0,76,IT248,933000320048101,7440.0,-166.666666666667,-6.66666666666666,2.0,6.0,1.0,1.0,6.0,4.0,8.0,18.3533333333333,24.75,44.6266666666667,44.6266666666667,9125.634863,5512.625259,260.7,160.6,3.775,3.925,8.45,8.625,34.0,7.0,19.0,0.0,46_4,-3613.009603999999,-100.1,0.0,6.3966666666667,0.1499999999999999,0.1750000000000007
4,BLACKHOOD,C06italy,119,75,113,88,75,109,112,48.0,F,italy,175.0,75,IT224,933000320187396,7440.0,260.0,80.0,9.0,18.0,9.0,15.0,7.0,3.0,21.0,48.4233333333333,32.8766666666667,38.73,38.73,10341.67803,9893.102429,282.0,263.5,1.175,4.525,8.875,4.65,20.0,7.0,33.0,0.0,48_4,-448.5756009999986,-18.5,0.0,-15.546666666666596,3.3500000000000005,-4.225
1,BROWNHOOD,C10italy,118,72,112,87,72,107,111,46.0,M,italy,313.0,72,IT361,933000320188586,100.0,-6.666666666666666,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,16.78,20.05333333333333,46.01666666666667,9.896666666666668,1088.03,697.780208,30.65,20.35,4.425,1.025,9.775,9.8,43.0,4.0,13.0,0.0,46_1,-390.249792,-10.299999999999995,-36.120000000000005,3.27333333333333,-3.4,0.0250000000000003
1,BLACKHOOD,C10italy,118,72,112,87,72,107,111,46.0,F,italy,175.0,72,IT363,933000320188583,1820.0,200.0,53.33333333333333,4.0,2.0,0.0,3.0,1.0,1.0,7.0,23.800000000000004,16.28,45.38999999999999,51.05,11055.13,4672.514992,309.05,132.55,3.175,1.575,9.7,5.225,50.0,6.0,4.0,0.0,46_1,-6382.615007999999,-176.5,5.660000000000004,-7.520000000000003,-1.6,-4.475
5,BLACK,C10italy,115,70,109,84,70,104,108,46.0,M,italy,303.0,70,IT373,933000320188225,3260.0,-319.99999999999994,26.666666666666664,2.0,6.0,4.0,0.0,0.0,0.0,13.0,5.1033333333333335,0.0,43.50333333333333,71.20333333333333,4593.77,8588.1288,139.75,244.65,4.575,3.1750000000000003,8.925,6.65,45.0,14.0,1.0,0.0,46_5,3994.3588,104.9,27.700000000000003,-5.1033333333333335,-1.4,-2.2750000000000004
6,ALBINO,C09italy,114,69,108,82,69,103,107,46.0,F,italy,201.0,69,IT339,933000320188421,220.0,6.666666666666666,6.666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.28,28.94333333333333,57.69,31.55333333333333,12111.879348,8778.076986,322.6,213.85,3.975,4.275,8.025,7.2,47.0,5.0,8.0,0.0,46_6,-3333.8023620000004,-108.75000000000004,-26.136666666666667,5.66333333333333,0.3000000000000002,-0.8250000000000002
7,BLACKHOOD,C08italy,107,65,101,76,65,96,100,48.0,M,italy,272.0,65,IT313,933000320048403,4240.0,-66.6666666666666,-26.6666666666667,2.0,0.0,2.0,0.0,2.0,1.0,6.0,21.11,0.0,48.51,76.51,3393.5181,899.115952,90.8,12.35,4.575,3.4000000000000004,9.025,3.35,40.0,4.0,16.0,0.0,48_7,-2494.402148,-78.45,28.000000000000007,-21.11,-1.1749999999999998,-5.675000000000001
8,ALBINO,C06italy,115,72,109,84,72,105,108,48.0,F,italy,178.0,72,IT232,933000320187288,11820.0,663.333333333333,66.6666666666667,0.0,5.0,8.0,3.0,6.0,5.0,11.0,23.2766666666667,13.01,56.8433333333333,56.8433333333333,16135.292937,13018.652751,463.3,341.75,4.575,2.725,8.525,9.0,42.0,14.0,4.0,0.0,48_8,-3116.6401860000005,-121.55,0.0,-10.2666666666667,-1.85,0.4749999999999996
3,BLACK,C09italy,108,64,102,76,64,97,101,48.0,M,italy,258.0,64,IT345,933000320188378,1260.0,46.66666666666666,0.0,0.0,0.0,0.0,2.0,1.0,-2.0,6.0,2.6,0.0,75.88333333333334,72.84,5057.916132,11140.508119,152.5,298.6,3.375,2.35,9.625,5.449999999999999,60.0,0.0,0.0,0.0,48_3,6082.591987,146.10000000000002,-3.043333333333337,-2.6,-1.025,-4.175000000000001
2,BLACK,C08italy,107,63,101,76,63,96,100,48.0,M,italy,192.0,63,IT302,933000320049085,7480.0,60.0,40.0,4.0,37.0,12.0,1.0,11.0,5.0,40.0,21.89666666666667,30.33333333333333,33.63666666666666,41.84,1602.781009,3548.624222,57.25,9.95,3.15,3.575,6.824999999999999,6.1,41.0,3.0,16.0,0.0,48_2,1945.843213,-47.3,8.20333333333334,8.43666666666666,0.4250000000000002,-0.7249999999999996
4,BROWNHOOD,C10italy,109,65,103,78,65,98,102,48.0,F,italy,180.0,65,IT388,933000320188079,4520.0,-213.3333333333333,6.666666666666657,4.0,16.0,1.0,4.0,2.0,-3.0,10.0,31.476666666666667,40.22,31.363333333333333,26.936666666666667,6096.57,9410.615676,182.9,267.5,3.25,1.6,6.6000000000000005,3.4,54.0,3.0,3.0,0.0,48_4,3314.045676,84.6,-4.426666666666666,8.743333333333332,-1.65,-3.2000000000000006
3,ALBINO,C06italy,114,71,108,83,71,104,107,50.0,M,italy,272.0,71,IT237,933000320187447,3360.0,-246.666666666667,0.0,0.0,1.0,0.0,8.0,5.0,3.0,5.0,6.21666666666667,16.1233333333333,67.3233333333333,67.3233333333333,1580.387545,3969.791353,45.95,111.95,3.85,4.925,8.575,7.825,36.0,6.0,18.0,0.0,50_3,2389.403808,66.0,0.0,9.906666666666627,1.0749999999999995,-0.7499999999999991
1,BLACK,C06italy,122,76,116,91,76,112,115,46.0,F,italy,199.0,76,IT203,933000320187335,9880.0,960.0,263.333333333333,4.0,5.0,3.0,1.0,6.0,6.0,27.0,43.93,28.4266666666667,32.75,32.75,11009.136837,4053.892712,317.4,123.2,3.2,5.6,6.875,5.8,36.0,6.0,18.0,0.0,46_1,-6955.244125,-194.2,0.0,-15.503333333333298,2.3999999999999995,-1.0750000000000002
7,BROWNHOOD,C07italy,114,71,108,83,71,103,107,48.0,M,italy,258.0,71,IT273,933000320048651,5260.0,213.333333333333,13.3333333333333,2.0,5.0,3.0,0.0,11.0,1.0,8.0,19.5733333333333,32.7933333333333,36.6433333333333,36.6433333333333,6548.876723,4736.278463,195.75,135.6,5.4,2.175,8.625,6.075,36.0,3.0,21.0,0.0,48_7,-1812.598260000001,-60.150000000000006,0.0,13.220000000000002,-3.2250000000000005,-2.55
1,BLACK,C07italy,122,76,116,91,76,111,115,46.0,M,italy,336.0,76,IT241,933000320048312,280.0,20.0,20.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,13.02,14.55,63.4466666666667,63.4466666666667,7025.004254,7645.290377,225.0,214.45,3.95,3.9,7.5,4.775,42.0,2.0,16.0,0.0,46_1,620.2861229999999,-10.550000000000011,0.0,1.5300000000000011,-0.0500000000000002,-2.725
8,BROWN,C08italy,112,67,106,81,67,101,105,46.0,M,italy,260.0,67,IT298,933000320049069,9180.0,-33.3333333333333,133.333333333333,2.0,0.0,0.0,3.0,7.0,5.0,34.0,2.3566666666666665,19.69,59.95333333333333,51.92,10682.627232,4633.852704,95.15,41.55,1.225,1.775,9.1,7.725,39.0,1.0,20.0,0.0,46_8,-6048.774528000001,-53.60000000000001,-8.033333333333331,17.333333333333336,0.5499999999999998,-1.375
3,BROWN,C16italy,104,58,98,73,58,93,97,46.0,F,italy,188.0,58,IT567,933000320525331,320.0,13.333333333333336,-6.666666666666666,0.0,3.0,0.0,0.0,2.0,2.0,12.0,35.46,26.01,22.92,58.2,9071.790426,8110.503745,259.5,191.95,2.45,2.975,7.199999999999999,9.1,27.0,4.0,29.0,0.0,46_3,-961.2866809999996,-67.55000000000001,35.28,-9.45,0.5249999999999999,1.9000000000000004
2,BROWNHOOD,C07italy,122,76,116,91,76,111,115,46.0,M,italy,351.0,76,IT242,933000320048302,7780.0,-546.666666666667,53.3333333333333,0.0,7.0,3.0,0.0,2.0,2.0,10.0,12.98,17.7233333333333,51.6366666666667,51.6366666666667,5571.016544,7727.798661,171.15,233.2,4.875,5.625,9.875,9.775,28.0,2.0,30.0,0.0,46_2,2156.782117,62.04999999999998,0.0,4.7433333333333,0.75,-0.0999999999999996
6,BROWNHOOD,C10italy,108,65,102,77,65,97,101,48.0,M,italy,250.0,65,IT390,933000320188461,1460.0,300.0,26.666666666666664,2.0,7.0,4.0,7.0,3.0,-5.0,8.0,7.53,0.0,76.09666666666666,59.85666666666667,4658.86,8765.918643,145.2,236.35,1.475,3.3000000000000003,9.65,3.325,46.0,8.0,6.0,0.0,48_6,4107.058643000001,91.15,-16.239999999999995,-7.53,1.825,-6.325
8,ALBINO,C05italy,106,64,100,74,64,95,99,48.0,M,italy,241.0,64,IT198,933000320187046,9500.0,66.6666666666666,93.3333333333333,4.0,6.0,4.0,0.0,12.0,9.0,6.0,20.0533333333333,25.99,48.11,48.11,7229.649943,10120.968508,208.65,289.35,2.15,3.725,8.35,6.025,47.0,4.0,9.0,0.0,48_8,2891.318565,80.70000000000002,0.0,5.936666666666699,1.5750000000000002,-2.325
6,BLACKHOOD,C04italy,113,68,107,81,68,102,106,46.0,M,italy,236.0,68,IT134,933000320047801,140.0,-33.3333333333333,-13.3333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.01,0.0,41.5966666666667,41.5966666666667,2158.772904,5970.981937,56.55,172.5,2.375,2.2,10.0,8.6,34.0,1.0,25.0,0.0,46_6,3812.209033,115.95,0.0,-17.01,-0.1749999999999998,-1.4000000000000004
5,BLACK,C04italy,107,64,101,75,64,96,100,48.0,F,italy,166.0,64,IT152,933000320047559,15240.0,1173.33333333333,260.0,15.0,17.0,4.0,10.0,9.0,-18.0,43.0,27.54,35.0333333333333,39.3766666666667,39.3766666666667,10954.959264,14162.606232,318.5,360.0,2.95,1.025,4.725,4.35,36.0,12.0,12.0,0.0,48_5,3207.646968000001,41.5,0.0,7.493333333333304,-1.9250000000000005,-0.375
7,ALBINO,C08italy,112,67,106,81,67,101,105,46.0,F,italy,195.0,67,IT299,933000320049058,7940.0,120.0,100.0,4.0,3.0,0.0,6.0,2.0,-12.0,8.0,19.26333333333333,16.313333333333333,47.7,70.46,8718.915839,9759.349899,43.9,107.15,3.475,3.0,8.774999999999999,5.65,29.0,11.0,20.0,0.0,46_7,1040.4340600000014,63.25000000000001,22.75999999999999,-2.949999999999996,-0.4750000000000001,-3.1249999999999982
6,BLACK,C07italy,115,72,109,84,72,104,108,48.0,F,italy,184.0,72,IT272,933000320048285,9560.0,360.0,253.333333333333,12.0,35.0,6.0,16.0,14.0,0.0,15.0,32.23,54.14,38.66,38.66,7141.22566,19323.415522,190.8,478.4,4.825,5.7,10.0,6.75,41.0,1.0,18.0,0.0,48_6,12182.189862,287.6,0.0,21.910000000000004,0.875,-3.25
7,BLACK,C05italy,107,65,101,75,65,96,100,48.0,M,italy,257.0,65,IT197,933000320187045,1580.0,426.666666666667,0.0,0.0,7.0,4.0,0.0,3.0,1.0,3.0,6.54666666666667,10.02,38.7866666666667,38.7866666666667,6142.523399,8925.182963,175.45,252.2,2.575,2.95,9.275,3.925,21.0,2.0,7.0,0.0,48_7,2782.659564,76.75,0.0,3.473333333333329,0.375,-5.3500000000000005
8,ALBINO,C09italy,114,69,108,82,69,103,107,46.0,F,italy,190.0,69,IT340,933000320188418,13820.0,833.3333333333335,140.0,4.0,25.0,5.0,5.0,7.0,-8.0,12.0,24.81,3.23,33.513333333333335,45.67333333333334,7449.952278,7337.107714,196.2,197.1,5.15,6.050000000000001,9.8,8.925,43.0,4.0,13.0,0.0,46_8,-112.844564,0.9000000000000057,12.160000000000004,-21.58,0.9000000000000004,-0.875
5,BLACKHOOD,C10italy,109,65,103,78,65,98,102,48.0,M,italy,260.0,65,IT389,933000320188462,6040.0,1140.0,80.0,9.0,6.0,9.0,11.0,13.0,4.0,30.0,33.85333333333333,30.98,33.62,24.926666666666662,7911.85,4708.891807,234.85,134.75,3.225,1.725,6.7250000000000005,3.4750000000000005,46.0,6.0,8.0,0.0,48_5,-3202.9581930000004,-100.1,-8.693333333333335,-2.873333333333332,-1.5,-3.25
7,ALBINO,C10italy,115,70,109,84,70,104,108,46.0,F,italy,180.0,70,IT379,933000320188208,7940.0,546.6666666666666,-3.333333333333334,6.0,17.0,1.0,3.0,10.0,9.0,14.0,31.156666666666663,20.03,44.41666666666666,52.92666666666667,4225.95,4226.326158,116.75,123.55,2.9,4.074999999999999,9.175,6.425000000000001,23.0,15.0,22.0,0.0,46_7,0.3761580000000322,6.799999999999997,8.510000000000012,-11.126666666666662,1.1749999999999994,-2.75
7,BROWN,C14italy,114,71,108,83,71,103,107,48.0,F,italy,193.0,71,IT555,933000320500280,10000.0,613.3333333333334,33.333333333333314,4.0,16.0,13.0,12.0,1.0,-16.0,24.0,22.03333333333333,15.813333333333333,50.30666666666666,38.96,18308.022123,18664.01968,492.2,478.95,1.175,4.325,9.075,8.925,29.0,3.0,28.0,0.0,48_7,355.9975570000024,-13.25,-11.346666666666655,-6.219999999999999,3.1500000000000004,-0.1499999999999985
8,BROWNHOOD,C13italy,120,76,114,89,76,109,113,46.0,M,italy,320.0,76,IT498,933000320500323,2540.0,-26.66666666666663,26.66666666666667,4.0,4.0,6.0,0.0,3.0,-2.0,12.0,20.41,0.0,63.34,71.9,8128.237247,9263.288668,248.8,290.25,2.9,4.675000000000001,9.4,9.775,58.0,2.0,0.0,0.0,46_8,1135.0514209999992,41.44999999999999,8.560000000000002,-20.41,1.7750000000000008,0.375
